timesteps	evaders	pursuers	evader_capture_status
291	[[7, 30], [22, 32], [30, 25], [12, 1], [31, 4], [31, 34], [32, 32], [27, 39], [33, 30], [39, 18], [7, 22], [28, 20], [24, 11], [21, 22], [25, 25], [27, 28], [27, 33], [36, 27], [25, 14], [35, 5], [18, 15], [12, 39], [35, 29], [32, 13], [19, 27], [4, 33], [21, 35], [26, 37], [39, 38], [39, 1]]	[[13, 2], [7, 29], [30, 5], [10, 39], [38, 17], [30, 3], [26, 38], [36, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
292	[[7, 31], [23, 32], [30, 24], [11, 1], [32, 4], [31, 35], [32, 33], [28, 39], [33, 31], [39, 19], [7, 23], [28, 21], [24, 10], [21, 23], [25, 24], [27, 29], [27, 32], [36, 28], [25, 15], [35, 6], [19, 15], [13, 39], [35, 30], [33, 13], [18, 27], [4, 34], [21, 35], [26, 37], [39, 38], [39, 1]]	[[12, 2], [7, 30], [31, 5], [11, 39], [38, 18], [31, 3], [27, 38], [36, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
293	[[7, 32], [22, 32], [30, 25], [10, 1], [33, 4], [32, 35], [33, 33], [29, 39], [33, 32], [39, 20], [8, 23], [28, 20], [23, 10], [21, 24], [25, 25], [27, 28], [28, 32], [36, 29], [25, 16], [36, 6], [19, 16], [14, 39], [34, 30], [33, 12], [17, 27], [4, 35], [21, 35], [26, 37], [39, 38], [39, 1]]	[[11, 2], [6, 30], [32, 5], [12, 39], [38, 19], [32, 3], [28, 38], [36, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
294	[[7, 33], [23, 32], [31, 25], [9, 1], [34, 4], [33, 35], [34, 33], [30, 39], [32, 32], [39, 21], [8, 22], [28, 21], [22, 10], [21, 25], [25, 24], [27, 29], [27, 32], [36, 30], [25, 17], [36, 7], [19, 17], [15, 39], [33, 30], [33, 12], [18, 27], [5, 35], [21, 35], [26, 37], [39, 38], [39, 1]]	[[10, 2], [6, 31], [33, 5], [13, 39], [38, 20], [33, 3], [29, 38], [36, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
295	[[8, 33], [22, 32], [30, 25], [8, 1], [35, 4], [34, 35], [35, 33], [31, 39], [31, 32], [39, 22], [8, 21], [29, 21], [22, 9], [21, 26], [25, 25], [27, 28], [27, 33], [36, 31], [24, 17], [36, 8], [18, 17], [16, 39], [32, 30], [32, 12], [18, 28], [5, 36], [21, 35], [26, 37], [39, 38], [39, 1]]	[[9, 2], [6, 32], [34, 5], [14, 39], [38, 21], [34, 3], [30, 38], [36, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
296	[[9, 33], [22, 31], [31, 25], [7, 1], [36, 4], [35, 35], [35, 34], [32, 39], [31, 33], [39, 23], [8, 22], [29, 20], [23, 9], [21, 27], [25, 24], [26, 28], [26, 33], [36, 32], [24, 18], [36, 9], [18, 16], [17, 39], [31, 30], [31, 12], [18, 29], [4, 36], [21, 35], [26, 37], [39, 38], [39, 1]]	[[8, 2], [7, 32], [35, 5], [15, 39], [38, 22], [35, 3], [31, 38], [36, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
297	[[10, 33], [23, 31], [31, 24], [6, 1], [37, 4], [35, 36], [35, 35], [33, 39], [30, 33], [39, 24], [7, 22], [30, 20], [23, 10], [22, 27], [25, 23], [27, 28], [25, 33], [36, 33], [23, 18], [36, 10], [18, 15], [18, 39], [31, 29], [31, 13], [17, 29], [4, 37], [21, 35], [26, 37], [39, 38], [39, 1]]	[[7, 2], [8, 32], [36, 5], [16, 39], [38, 23], [36, 3], [32, 38], [36, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
298	[[11, 33], [22, 31], [31, 25], [5, 1], [38, 4], [35, 37], [35, 34], [34, 39], [30, 32], [39, 25], [7, 21], [30, 21], [23, 9], [22, 26], [26, 23], [27, 27], [26, 33], [36, 34], [24, 18], [36, 11], [18, 16], [19, 39], [30, 29], [32, 13], [18, 29], [4, 38], [21, 35], [26, 37], [39, 38], [39, 1]]	[[6, 2], [8, 33], [37, 5], [17, 39], [38, 24], [37, 3], [33, 38], [36, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
299	[[12, 33], [22, 32], [32, 25], [4, 1], [39, 4], [36, 37], [34, 34], [35, 39], [30, 33], [39, 26], [8, 21], [31, 21], [23, 10], [21, 26], [25, 23], [28, 27], [26, 34], [37, 34], [24, 19], [35, 11], [18, 17], [20, 39], [29, 29], [32, 12], [18, 28], [4, 39], [21, 35], [26, 37], [39, 38], [39, 1]]	[[5, 2], [9, 33], [38, 5], [18, 39], [38, 25], [38, 3], [34, 38], [36, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
300	[[13, 33], [21, 32], [32, 26], [3, 1], [37, 37], [33, 34], [36, 39], [30, 32], [39, 27], [8, 22], [30, 21], [22, 10], [22, 26], [26, 23], [27, 27], [26, 35], [38, 34], [24, 18], [34, 11], [17, 17], [21, 39], [29, 30], [31, 12], [18, 29], [5, 39], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[4, 2], [10, 33], [39, 5], [19, 39], [38, 26], [37, 3], [35, 38], [36, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
301	[[14, 33], [21, 33], [33, 26], [2, 1], [38, 37], [32, 34], [37, 39], [31, 32], [39, 28], [8, 23], [31, 21], [23, 10], [22, 25], [25, 23], [27, 26], [26, 34], [38, 33], [24, 19], [35, 11], [16, 17], [22, 39], [29, 29], [30, 12], [18, 28], [6, 39], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[3, 2], [11, 33], [38, 5], [20, 39], [38, 27], [37, 2], [36, 38], [36, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
302	[[15, 33], [20, 33], [32, 26], [1, 1], [39, 37], [32, 33], [38, 39], [31, 31], [39, 29], [9, 23], [30, 21], [23, 11], [22, 24], [25, 24], [28, 26], [27, 34], [38, 32], [24, 20], [34, 11], [16, 16], [23, 39], [29, 28], [29, 12], [18, 27], [7, 39], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[2, 2], [11, 32], [37, 5], [21, 39], [38, 28], [36, 2], [37, 38], [36, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
303	[[16, 33], [20, 32], [33, 26], [0, 1], [39, 36], [32, 32], [39, 39], [31, 30], [39, 30], [9, 24], [30, 22], [24, 11], [21, 24], [26, 24], [28, 27], [28, 34], [38, 33], [24, 21], [35, 11], [15, 16], [24, 39], [29, 29], [29, 11], [19, 27], [8, 39], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[1, 2], [12, 32], [36, 5], [22, 39], [38, 29], [36, 3], [38, 38], [37, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
304	[[17, 33], [19, 32], [33, 25], [0, 0], [39, 35], [33, 32], [38, 39], [32, 30], [39, 31], [10, 24], [30, 23], [25, 11], [21, 25], [26, 23], [29, 27], [27, 34], [38, 32], [24, 20], [34, 11], [15, 17], [25, 39], [30, 29], [29, 10], [19, 28], [8, 38], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[0, 2], [13, 32], [36, 6], [23, 39], [38, 30], [36, 2], [39, 38], [38, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
305	[[17, 34], [19, 31], [34, 25], [1, 0], [39, 34], [33, 33], [37, 39], [31, 30], [39, 30], [10, 23], [30, 22], [24, 11], [22, 25], [25, 23], [29, 26], [27, 35], [37, 32], [24, 19], [34, 12], [16, 17], [26, 39], [29, 29], [30, 10], [18, 28], [7, 38], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[0, 1], [14, 32], [36, 7], [24, 39], [38, 31], [37, 2], [38, 38], [38, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
306	[[17, 35], [20, 31], [35, 25], [2, 0], [39, 33], [32, 33], [36, 39], [32, 30], [39, 29], [10, 23], [30, 21], [24, 10], [23, 25], [25, 24], [29, 25], [28, 35], [36, 32], [25, 19], [34, 13], [16, 16], [27, 39], [28, 29], [30, 9], [18, 27], [7, 37], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[1, 1], [15, 32], [36, 8], [25, 39], [37, 31], [37, 1], [37, 38], [38, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
307	[[17, 36], [21, 31], [34, 25], [3, 0], [39, 32], [31, 33], [35, 39], [31, 30], [39, 28], [10, 24], [31, 21], [24, 11], [23, 26], [26, 24], [30, 25], [28, 34], [35, 32], [24, 19], [35, 13], [16, 17], [28, 39], [27, 29], [30, 10], [19, 27], [8, 37], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[2, 1], [16, 32], [36, 9], [26, 39], [36, 31], [36, 1], [36, 38], [38, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
308	[[18, 36], [22, 31], [35, 25], [4, 0], [39, 31], [30, 33], [34, 39], [31, 29], [39, 27], [10, 23], [30, 21], [24, 10], [23, 25], [26, 23], [30, 24], [28, 33], [34, 32], [24, 20], [35, 14], [16, 18], [29, 39], [27, 30], [29, 10], [20, 27], [9, 37], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[3, 1], [17, 32], [36, 10], [27, 39], [36, 32], [35, 1], [35, 38], [38, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
309	[[19, 36], [23, 31], [34, 25], [5, 0], [39, 30], [31, 33], [33, 39], [31, 28], [39, 26], [10, 24], [30, 20], [25, 10], [23, 26], [27, 23], [29, 24], [27, 33], [33, 32], [25, 20], [34, 14], [16, 17], [30, 39], [27, 29], [30, 10], [20, 26], [9, 36], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[4, 1], [18, 32], [36, 11], [28, 39], [35, 32], [34, 1], [34, 38], [39, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
310	[[20, 36], [23, 30], [34, 24], [6, 0], [39, 29], [30, 33], [32, 39], [30, 28], [38, 26], [9, 24], [31, 20], [26, 10], [24, 26], [28, 23], [29, 25], [27, 34], [32, 32], [25, 19], [34, 15], [17, 17], [31, 39], [27, 30], [30, 11], [19, 26], [9, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5]]	[[5, 1], [19, 32], [36, 12], [29, 39], [34, 32], [34, 2], [33, 38], [39, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
311	[[20, 35], [23, 29], [35, 24], [7, 0], [38, 29], [29, 33], [33, 39], [30, 27], [38, 25], [9, 25], [32, 20], [25, 10], [24, 25], [27, 23], [30, 25], [26, 34], [31, 32], [26, 19], [33, 15], [17, 18], [26, 30], [31, 11], [19, 27], [9, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[6, 1], [19, 33], [36, 13], [30, 39], [33, 32], [35, 2], [32, 38], [39, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
312	[[21, 35], [23, 28], [34, 24], [8, 0], [37, 29], [28, 33], [34, 39], [31, 27], [38, 24], [8, 25], [32, 19], [24, 10], [23, 25], [27, 22], [31, 25], [25, 34], [30, 32], [26, 18], [33, 16], [16, 18], [27, 30], [30, 11], [19, 26], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[7, 1], [18, 33], [35, 13], [31, 39], [32, 32], [35, 3], [33, 38], [38, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
313	[[22, 35], [23, 27], [35, 24], [9, 0], [36, 29], [27, 33], [35, 39], [30, 27], [38, 23], [8, 26], [31, 19], [24, 11], [23, 24], [28, 22], [30, 25], [24, 34], [29, 32], [27, 18], [32, 16], [16, 17], [26, 30], [29, 11], [19, 25], [8, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[8, 1], [18, 34], [34, 13], [32, 39], [31, 32], [35, 4], [34, 38], [37, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
314	[[23, 35], [24, 27], [34, 24], [10, 0], [35, 29], [27, 34], [36, 39], [31, 27], [38, 22], [7, 26], [31, 20], [24, 10], [23, 23], [27, 22], [31, 25], [23, 34], [28, 32], [28, 18], [31, 16], [16, 18], [26, 29], [28, 11], [18, 25], [9, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[9, 1], [19, 34], [34, 14], [33, 39], [30, 32], [35, 5], [35, 38], [36, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
315	[[23, 36], [24, 28], [34, 23], [11, 0], [35, 28], [27, 35], [37, 39], [31, 26], [37, 22], [7, 27], [31, 21], [24, 9], [23, 24], [26, 22], [31, 24], [24, 34], [27, 32], [27, 18], [30, 16], [15, 18], [26, 28], [28, 12], [18, 26], [9, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[10, 1], [20, 34], [33, 14], [33, 38], [29, 32], [35, 4], [35, 39], [35, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
316	[[24, 36], [23, 28], [34, 24], [12, 0], [35, 27], [28, 35], [38, 39], [31, 27], [37, 23], [8, 27], [31, 20], [24, 8], [23, 23], [25, 22], [30, 24], [23, 34], [26, 32], [27, 19], [30, 17], [16, 18], [27, 28], [27, 12], [18, 25], [10, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[11, 1], [21, 34], [32, 14], [34, 38], [28, 32], [35, 5], [36, 39], [35, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
317	[[24, 37], [23, 27], [34, 23], [13, 0], [35, 26], [29, 35], [39, 39], [30, 27], [38, 23], [7, 27], [31, 21], [24, 7], [23, 22], [25, 21], [30, 23], [24, 34], [25, 32], [27, 20], [29, 17], [15, 18], [27, 27], [26, 12], [17, 25], [10, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[12, 1], [22, 34], [31, 14], [35, 38], [27, 32], [34, 5], [37, 39], [35, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
318	[[24, 38], [22, 27], [34, 22], [14, 0], [35, 25], [30, 35], [39, 38], [30, 26], [38, 22], [6, 27], [32, 21], [24, 8], [23, 23], [24, 21], [29, 23], [25, 34], [25, 31], [27, 19], [28, 17], [16, 18], [27, 26], [25, 12], [17, 26], [10, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[13, 1], [23, 34], [30, 14], [36, 38], [26, 32], [33, 5], [38, 39], [35, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
319	[[24, 39], [21, 27], [34, 21], [15, 0], [35, 24], [31, 35], [39, 37], [29, 26], [38, 21], [5, 27], [32, 20], [23, 8], [23, 24], [23, 21], [28, 23], [25, 35], [25, 30], [27, 20], [27, 17], [16, 19], [27, 27], [24, 12], [17, 25], [9, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[14, 1], [24, 34], [29, 14], [37, 38], [25, 32], [33, 4], [39, 39], [35, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
320	[[23, 39], [21, 26], [33, 21], [16, 0], [35, 23], [32, 35], [39, 36], [30, 26], [38, 20], [5, 28], [32, 19], [23, 9], [22, 24], [23, 20], [28, 22], [25, 36], [25, 29], [28, 20], [27, 18], [16, 20], [26, 27], [23, 12], [17, 24], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[15, 1], [24, 35], [28, 14], [38, 38], [25, 31], [33, 5], [39, 38], [35, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
321	[[23, 38], [21, 27], [33, 20], [17, 0], [35, 22], [32, 34], [39, 35], [30, 27], [38, 19], [5, 29], [33, 19], [22, 9], [22, 23], [22, 20], [28, 23], [25, 37], [25, 28], [28, 19], [26, 18], [15, 20], [26, 26], [22, 12], [17, 23], [8, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[16, 1], [24, 36], [28, 15], [38, 37], [25, 30], [32, 5], [39, 37], [35, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
322	[[22, 38], [21, 26], [33, 21], [18, 0], [34, 22], [33, 34], [39, 34], [30, 28], [38, 18], [5, 30], [33, 18], [22, 8], [23, 23], [21, 20], [29, 23], [26, 37], [25, 27], [28, 20], [25, 18], [15, 19], [26, 25], [22, 13], [17, 24], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[17, 1], [24, 37], [28, 16], [38, 36], [25, 29], [32, 4], [39, 36], [35, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
323	[[21, 38], [20, 26], [32, 21], [19, 0], [34, 21], [32, 34], [39, 33], [31, 28], [38, 17], [6, 30], [33, 17], [22, 7], [24, 23], [20, 20], [29, 24], [27, 37], [25, 26], [29, 20], [24, 18], [15, 20], [26, 24], [23, 13], [18, 24], [9, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[18, 1], [25, 37], [28, 17], [38, 35], [25, 28], [32, 5], [39, 35], [34, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
324	[[20, 38], [20, 27], [31, 21], [20, 0], [34, 20], [32, 35], [39, 32], [31, 29], [37, 17], [6, 29], [34, 17], [22, 8], [24, 22], [20, 21], [29, 23], [28, 37], [25, 25], [28, 20], [23, 18], [14, 20], [26, 23], [22, 13], [18, 23], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[19, 1], [26, 37], [28, 18], [38, 34], [25, 27], [33, 5], [39, 34], [34, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
325	[[20, 37], [20, 28], [31, 22], [21, 0], [34, 19], [33, 35], [39, 31], [31, 30], [38, 17], [7, 29], [34, 16], [22, 7], [23, 22], [21, 21], [29, 24], [29, 37], [24, 25], [27, 20], [22, 18], [13, 20], [27, 23], [21, 13], [18, 24], [9, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[20, 1], [27, 37], [28, 19], [38, 33], [25, 26], [33, 6], [39, 33], [34, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
326	[[20, 36], [19, 28], [31, 23], [22, 0], [34, 18], [33, 34], [39, 30], [31, 31], [38, 16], [7, 30], [34, 15], [23, 7], [22, 22], [20, 21], [29, 25], [30, 37], [23, 25], [26, 20], [22, 17], [12, 20], [27, 24], [20, 13], [17, 24], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[21, 1], [28, 37], [28, 20], [38, 32], [25, 25], [33, 7], [39, 32], [34, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
327	[[20, 35], [20, 28], [31, 24], [23, 0], [34, 17], [33, 35], [39, 29], [31, 30], [38, 15], [8, 30], [34, 14], [24, 7], [21, 22], [20, 20], [29, 26], [31, 37], [22, 25], [25, 20], [22, 18], [12, 21], [28, 24], [20, 14], [16, 24], [8, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[22, 1], [29, 37], [28, 21], [37, 32], [24, 25], [34, 7], [39, 31], [34, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
328	[[20, 34], [20, 29], [32, 24], [24, 0], [34, 16], [34, 35], [39, 28], [31, 31], [37, 15], [9, 30], [34, 13], [25, 7], [21, 21], [20, 21], [29, 27], [32, 37], [21, 25], [25, 19], [22, 17], [12, 20], [29, 24], [19, 14], [16, 23], [8, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[22, 0], [30, 37], [28, 22], [37, 31], [23, 25], [34, 6], [39, 30], [34, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
329	[[20, 33], [20, 30], [33, 24], [25, 0], [34, 15], [34, 34], [39, 27], [32, 31], [38, 15], [9, 29], [34, 12], [25, 8], [21, 20], [19, 21], [29, 28], [33, 37], [20, 25], [25, 18], [22, 16], [13, 20], [30, 24], [18, 14], [16, 24], [8, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[23, 0], [31, 37], [29, 22], [36, 31], [22, 25], [35, 6], [39, 29], [34, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
330	[[21, 33], [20, 29], [34, 24], [25, 1], [34, 14], [35, 34], [39, 26], [31, 31], [38, 14], [9, 28], [34, 11], [25, 7], [21, 19], [18, 21], [28, 28], [34, 37], [19, 25], [25, 17], [22, 15], [12, 20], [31, 24], [18, 15], [16, 23], [7, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[24, 0], [32, 37], [29, 23], [35, 31], [21, 25], [36, 6], [39, 28], [34, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
331	[[21, 34], [20, 30], [35, 24], [25, 2], [34, 13], [36, 34], [39, 25], [30, 31], [38, 13], [9, 29], [34, 10], [25, 8], [21, 20], [18, 20], [28, 29], [35, 37], [18, 25], [26, 17], [22, 14], [12, 19], [32, 24], [17, 15], [15, 23], [8, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[24, 1], [33, 37], [30, 23], [34, 31], [20, 25], [36, 7], [39, 27], [34, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
332	[[20, 34], [20, 31], [35, 23], [25, 3], [34, 12], [37, 34], [39, 24], [29, 31], [38, 12], [10, 29], [34, 9], [24, 8], [21, 19], [17, 20], [27, 29], [35, 36], [17, 25], [25, 17], [22, 15], [12, 20], [32, 25], [18, 15], [14, 23], [9, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[24, 2], [34, 37], [31, 23], [34, 32], [19, 25], [35, 7], [39, 26], [34, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
