timesteps	evaders	pursuers	evader_capture_status
298	[[0, 2], [12, 3], [35, 10], [26, 0], [24, 6], [20, 2], [27, 2], [33, 2], [28, 7], [22, 31], [3, 10], [23, 12], [8, 22], [1, 8], [3, 2], [38, 18], [33, 21], [35, 13], [26, 34], [18, 10], [20, 7], [22, 17], [31, 17], [4, 4], [7, 2], [30, 31], [16, 3], [30, 2], [1, 16], [11, 7]]	[[10, 8], [27, 13], [13, 13], [27, 22], [17, 23], [17, 17], [14, 30], [23, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
299	[[0, 1], [11, 3], [34, 10], [25, 0], [24, 7], [20, 1], [28, 2], [34, 2], [27, 7], [22, 30], [2, 10], [22, 12], [8, 21], [0, 8], [4, 2], [38, 19], [34, 21], [36, 13], [25, 34], [17, 10], [19, 7], [22, 16], [30, 17], [3, 4], [6, 2], [29, 31], [15, 3], [31, 2], [1, 15], [11, 7]]	[[10, 9], [27, 14], [13, 14], [27, 21], [16, 23], [17, 18], [13, 30], [24, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
300	[[0, 0], [10, 3], [34, 9], [25, 1], [24, 7], [20, 2], [29, 2], [35, 2], [26, 7], [21, 30], [2, 11], [21, 12], [9, 21], [0, 7], [3, 2], [38, 20], [34, 20], [36, 14], [25, 35], [17, 10], [18, 7], [23, 16], [30, 18], [2, 4], [7, 2], [29, 30], [15, 2], [32, 2], [1, 14], [11, 7]]	[[9, 9], [27, 14], [13, 13], [26, 21], [17, 23], [18, 18], [13, 30], [24, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
301	[[1, 0], [11, 3], [33, 9], [24, 1], [23, 7], [19, 2], [29, 3], [35, 3], [27, 7], [21, 29], [1, 11], [22, 12], [8, 21], [0, 6], [4, 2], [39, 20], [33, 20], [36, 15], [25, 36], [16, 10], [19, 7], [23, 17], [31, 18], [2, 5], [7, 1], [29, 29], [16, 2], [32, 3], [1, 13], [11, 7]]	[[10, 9], [26, 14], [12, 13], [26, 20], [16, 23], [18, 18], [13, 31], [24, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
302	[[2, 0], [10, 3], [33, 10], [24, 2], [24, 7], [19, 3], [28, 3], [35, 4], [26, 7], [21, 30], [1, 10], [22, 11], [7, 21], [0, 5], [3, 2], [38, 20], [34, 20], [35, 15], [24, 36], [16, 9], [19, 8], [23, 16], [30, 18], [2, 4], [8, 1], [29, 28], [15, 2], [32, 2], [2, 13], [11, 7]]	[[10, 9], [25, 14], [12, 13], [26, 19], [16, 24], [18, 19], [14, 31], [24, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
303	[[3, 0], [10, 2], [33, 9], [24, 3], [24, 8], [19, 2], [29, 3], [36, 4], [27, 7], [21, 31], [1, 9], [21, 11], [7, 20], [0, 6], [4, 2], [38, 21], [34, 21], [36, 15], [24, 35], [15, 9], [18, 8], [22, 16], [30, 17], [2, 3], [9, 1], [29, 27], [16, 2], [31, 2], [3, 13], [11, 7]]	[[10, 10], [25, 14], [11, 13], [25, 19], [16, 24], [17, 19], [14, 32], [24, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
304	[[4, 0], [10, 3], [32, 9], [23, 3], [23, 8], [20, 2], [29, 4], [35, 4], [27, 6], [21, 30], [2, 9], [20, 11], [7, 19], [0, 5], [4, 3], [38, 22], [33, 21], [35, 15], [24, 34], [14, 9], [18, 7], [21, 16], [31, 17], [2, 4], [8, 1], [29, 26], [16, 3], [31, 1], [3, 14], [11, 7]]	[[10, 9], [25, 15], [10, 13], [24, 19], [15, 24], [17, 19], [14, 32], [24, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
305	[[5, 0], [10, 4], [31, 9], [23, 2], [23, 9], [20, 1], [29, 3], [35, 3], [27, 7], [21, 29], [2, 10], [20, 10], [6, 19], [0, 4], [3, 3], [37, 22], [33, 22], [36, 15], [23, 34], [15, 9], [18, 8], [20, 16], [31, 16], [2, 3], [7, 1], [28, 26], [15, 3], [30, 1], [2, 14], [11, 7]]	[[9, 9], [25, 14], [9, 13], [23, 19], [15, 24], [17, 18], [13, 32], [24, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
306	[[6, 0], [11, 4], [32, 9], [24, 2], [23, 8], [20, 2], [30, 3], [34, 3], [26, 7], [22, 29], [2, 9], [21, 10], [5, 19], [0, 5], [4, 3], [37, 23], [32, 22], [37, 15], [24, 34], [14, 9], [18, 7], [19, 16], [31, 17], [1, 3], [8, 1], [29, 26], [14, 3], [31, 1], [2, 13], [11, 7]]	[[9, 10], [25, 15], [9, 12], [22, 19], [15, 23], [17, 18], [13, 33], [24, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
307	[[6, 1], [10, 4], [31, 9], [24, 3], [23, 9], [20, 1], [29, 3], [35, 3], [27, 7], [21, 29], [1, 9], [21, 11], [5, 20], [0, 4], [3, 3], [37, 24], [32, 21], [37, 16], [24, 35], [14, 10], [17, 7], [18, 16], [31, 18], [1, 2], [9, 1], [30, 26], [13, 3], [30, 1], [3, 13], [11, 7]]	[[8, 10], [25, 15], [8, 12], [22, 20], [15, 24], [17, 19], [14, 33], [23, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
308	[[7, 1], [10, 5], [31, 10], [23, 3], [22, 9], [20, 2], [28, 3], [34, 3], [26, 7], [21, 28], [1, 10], [21, 10], [6, 20], [0, 5], [4, 3], [37, 25], [31, 21], [36, 16], [23, 35], [13, 10], [18, 7], [18, 15], [31, 17], [1, 1], [9, 0], [30, 25], [14, 3], [31, 1], [2, 13], [11, 7]]	[[9, 10], [25, 16], [8, 12], [22, 20], [15, 23], [16, 19], [14, 32], [23, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
309	[[7, 2], [11, 5], [32, 10], [24, 3], [23, 9], [20, 3], [28, 4], [34, 2], [26, 8], [21, 27], [1, 9], [20, 10], [6, 20], [0, 4], [4, 4], [38, 25], [32, 21], [36, 15], [23, 34], [14, 10], [18, 6], [17, 15], [31, 16], [2, 1], [9, 1], [31, 25], [13, 3], [31, 0], [1, 13], [11, 7]]	[[9, 11], [25, 16], [8, 11], [22, 20], [15, 22], [15, 19], [14, 31], [23, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
310	[[6, 2], [11, 6], [32, 11], [24, 2], [23, 8], [19, 3], [29, 4], [34, 3], [27, 8], [21, 26], [1, 8], [20, 11], [5, 20], [0, 5], [4, 5], [38, 26], [31, 21], [37, 15], [23, 33], [14, 9], [17, 6], [17, 14], [31, 15], [2, 0], [9, 2], [31, 25], [14, 3], [31, 1], [2, 13], [11, 7]]	[[9, 11], [24, 16], [7, 11], [22, 19], [15, 21], [15, 18], [14, 30], [23, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
311	[[6, 3], [12, 6], [31, 11], [25, 2], [22, 8], [19, 2], [29, 5], [35, 3], [27, 9], [21, 26], [2, 8], [21, 11], [4, 20], [0, 4], [5, 5], [38, 27], [31, 21], [37, 16], [22, 33], [14, 10], [17, 6], [18, 14], [30, 15], [3, 0], [8, 2], [30, 25], [13, 3], [31, 2], [3, 13], [11, 7]]	[[9, 12], [24, 17], [6, 11], [21, 19], [15, 21], [16, 18], [15, 30], [23, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
312	[[5, 3], [11, 6], [32, 11], [24, 2], [23, 8], [19, 1], [29, 6], [35, 4], [26, 9], [21, 27], [1, 8], [22, 11], [4, 19], [0, 3], [5, 4], [38, 26], [30, 21], [37, 17], [22, 34], [15, 10], [16, 6], [19, 14], [31, 15], [4, 0], [9, 2], [29, 25], [13, 4], [32, 2], [2, 13], [11, 7]]	[[9, 12], [24, 18], [6, 12], [22, 19], [16, 21], [15, 18], [15, 31], [22, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
313	[[5, 2], [10, 6], [32, 10], [25, 2], [23, 7], [20, 1], [29, 5], [35, 5], [27, 9], [20, 27], [1, 9], [22, 12], [4, 18], [0, 2], [4, 4], [39, 26], [30, 20], [37, 16], [22, 33], [14, 10], [16, 5], [19, 13], [31, 14], [3, 0], [9, 1], [29, 24], [13, 3], [32, 1], [2, 12], [11, 7]]	[[9, 11], [24, 17], [5, 12], [21, 19], [16, 21], [15, 17], [15, 31], [22, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
314	[[6, 2], [11, 6], [32, 9], [25, 1], [22, 7], [21, 1], [29, 4], [35, 6], [27, 8], [20, 28], [1, 8], [22, 11], [4, 17], [0, 3], [4, 5], [38, 26], [30, 19], [37, 17], [22, 34], [14, 9], [16, 4], [19, 12], [32, 14], [2, 0], [9, 2], [29, 25], [13, 2], [33, 1], [2, 11], [11, 7]]	[[9, 10], [23, 17], [5, 11], [21, 20], [16, 21], [15, 18], [15, 32], [22, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
315	[[6, 1], [11, 5], [31, 9], [25, 0], [23, 7], [21, 0], [28, 4], [35, 7], [26, 8], [21, 28], [0, 8], [22, 12], [3, 17], [0, 4], [3, 5], [38, 27], [30, 20], [37, 18], [21, 34], [15, 9], [16, 3], [18, 12], [33, 14], [3, 0], [10, 2], [29, 26], [14, 2], [33, 2], [1, 11], [11, 7]]	[[10, 10], [22, 17], [6, 11], [21, 19], [17, 21], [16, 18], [15, 33], [22, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
316	[[7, 1], [11, 6], [30, 9], [26, 0], [22, 7], [21, 1], [28, 3], [34, 7], [26, 7], [21, 29], [0, 9], [21, 12], [3, 16], [0, 3], [3, 6], [38, 28], [29, 20], [37, 19], [21, 33], [15, 8], [16, 2], [17, 12], [33, 15], [2, 0], [9, 2], [29, 25], [15, 2], [32, 2], [0, 11], [11, 7]]	[[10, 11], [22, 17], [6, 10], [20, 19], [17, 21], [15, 18], [15, 32], [21, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
317	[[7, 2], [11, 5], [29, 9], [27, 0], [21, 7], [21, 2], [27, 3], [33, 7], [25, 7], [20, 29], [0, 8], [21, 11], [2, 16], [0, 2], [2, 6], [39, 28], [30, 20], [37, 20], [21, 32], [15, 7], [17, 2], [18, 12], [33, 16], [3, 0], [10, 2], [28, 25], [14, 2], [32, 3], [0, 12], [11, 7]]	[[10, 11], [22, 17], [7, 10], [19, 19], [17, 20], [16, 18], [15, 31], [21, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
318	[[7, 3], [12, 5], [28, 9], [27, 1], [20, 7], [22, 2], [26, 3], [33, 8], [24, 7], [20, 28], [0, 9], [21, 12], [2, 15], [1, 2], [2, 5], [38, 28], [29, 20], [36, 20], [21, 32], [15, 8], [18, 2], [17, 12], [33, 15], [3, 1], [9, 2], [28, 24], [14, 1], [31, 3], [0, 11], [11, 7]]	[[10, 11], [23, 17], [7, 9], [18, 19], [17, 21], [15, 18], [15, 31], [21, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
319	[[8, 3], [11, 5], [29, 9], [27, 2], [20, 7], [22, 1], [26, 4], [33, 9], [24, 6], [21, 28], [0, 8], [20, 12], [2, 14], [1, 1], [1, 5], [38, 29], [28, 20], [36, 21], [21, 31], [16, 8], [17, 2], [17, 12], [32, 15], [4, 1], [9, 1], [27, 24], [14, 2], [32, 3], [1, 11], [11, 7]]	[[10, 12], [22, 17], [7, 8], [19, 19], [17, 21], [14, 18], [16, 31], [21, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
320	[[7, 3], [11, 6], [28, 9], [27, 1], [19, 7], [22, 2], [26, 3], [33, 9], [23, 6], [21, 27], [0, 7], [20, 11], [2, 15], [2, 1], [2, 5], [38, 30], [28, 19], [35, 21], [21, 32], [16, 7], [17, 3], [17, 13], [33, 15], [5, 1], [9, 0], [27, 25], [15, 2], [31, 3], [1, 10], [11, 7]]	[[10, 12], [22, 17], [7, 7], [20, 19], [18, 21], [14, 19], [16, 32], [22, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
321	[[7, 4], [12, 6], [27, 9], [28, 1], [19, 8], [22, 1], [27, 3], [34, 9], [22, 6], [21, 27], [0, 6], [20, 10], [2, 16], [2, 2], [2, 4], [37, 30], [27, 19], [34, 21], [21, 31], [16, 8], [16, 3], [18, 13], [34, 15], [4, 1], [10, 0], [27, 26], [14, 2], [30, 3], [1, 11], [11, 7]]	[[10, 12], [21, 17], [8, 7], [20, 18], [19, 21], [14, 19], [16, 32], [22, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
322	[[7, 3], [12, 7], [27, 8], [28, 0], [19, 7], [22, 2], [27, 4], [34, 10], [23, 6], [22, 27], [0, 7], [20, 11], [1, 16], [1, 2], [2, 5], [38, 30], [28, 19], [33, 21], [22, 31], [15, 8], [16, 2], [17, 13], [34, 14], [4, 2], [10, 1], [28, 26], [15, 2], [30, 4], [1, 10], [11, 7]]	[[9, 12], [21, 16], [8, 8], [20, 18], [19, 20], [14, 20], [15, 32], [21, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
323	[[7, 2], [13, 7], [27, 9], [29, 0], [18, 7], [22, 1], [27, 3], [34, 9], [22, 6], [22, 26], [0, 6], [20, 10], [1, 17], [1, 1], [3, 5], [37, 30], [27, 19], [32, 21], [22, 31], [14, 8], [17, 2], [17, 12], [35, 14], [4, 1], [11, 1], [28, 25], [15, 1], [31, 4], [2, 10], [11, 7]]	[[9, 11], [21, 15], [9, 8], [21, 18], [19, 21], [13, 20], [15, 32], [21, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
324	[[8, 2], [14, 7], [28, 9], [29, 1], [17, 7], [23, 1], [26, 3], [34, 8], [22, 5], [23, 26], [1, 6], [20, 9], [2, 17], [0, 1], [3, 4], [36, 30], [27, 20], [32, 20], [22, 32], [15, 8], [18, 2], [16, 12], [34, 14], [5, 1], [11, 2], [28, 26], [15, 0], [32, 4], [2, 11], [11, 7]]	[[8, 11], [21, 16], [8, 8], [21, 18], [19, 21], [12, 20], [15, 31], [20, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
325	[[7, 2], [13, 7], [28, 10], [30, 1], [17, 6], [23, 2], [26, 4], [34, 7], [23, 5], [22, 26], [1, 7], [21, 9], [2, 16], [0, 2], [2, 4], [35, 30], [26, 20], [33, 20], [22, 31], [16, 8], [18, 1], [16, 13], [33, 14], [5, 2], [11, 3], [29, 26], [15, 1], [32, 5], [2, 12], [11, 7]]	[[7, 11], [20, 16], [8, 7], [21, 18], [18, 21], [13, 20], [15, 31], [20, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
326	[[8, 2], [14, 7], [27, 10], [30, 2], [17, 5], [24, 2], [27, 4], [35, 7], [22, 5], [22, 27], [1, 6], [21, 10], [1, 16], [0, 3], [1, 4], [36, 30], [27, 20], [32, 20], [22, 32], [16, 9], [19, 1], [15, 13], [34, 14], [5, 1], [11, 2], [29, 26], [15, 2], [32, 4], [2, 11], [11, 7]]	[[7, 12], [19, 16], [8, 8], [22, 18], [18, 22], [13, 21], [14, 31], [20, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
327	[[7, 2], [13, 7], [26, 10], [29, 2], [16, 5], [25, 2], [27, 5], [35, 8], [22, 4], [21, 27], [2, 6], [21, 11], [1, 15], [0, 2], [2, 4], [36, 31], [28, 20], [32, 21], [22, 33], [16, 9], [20, 1], [16, 13], [35, 14], [4, 1], [12, 2], [30, 26], [16, 2], [32, 3], [2, 10], [11, 7]]	[[6, 12], [19, 16], [7, 8], [21, 18], [17, 22], [12, 21], [13, 31], [20, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
328	[[8, 2], [13, 8], [26, 11], [30, 2], [17, 5], [25, 3], [26, 5], [35, 7], [22, 5], [21, 26], [2, 7], [22, 11], [0, 15], [0, 1], [2, 3], [36, 32], [28, 21], [32, 22], [23, 33], [16, 8], [20, 2], [16, 12], [34, 14], [4, 2], [11, 2], [31, 26], [16, 1], [33, 3], [1, 10], [11, 7]]	[[6, 11], [18, 16], [7, 7], [20, 18], [16, 22], [12, 21], [13, 32], [19, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
329	[[8, 1], [12, 8], [26, 10], [30, 3], [17, 6], [24, 3], [26, 6], [36, 7], [21, 5], [20, 26], [1, 7], [21, 11], [0, 14], [0, 0], [1, 3], [37, 32], [27, 21], [32, 21], [23, 32], [16, 7], [21, 2], [16, 11], [33, 14], [5, 2], [12, 2], [31, 27], [15, 1], [34, 3], [0, 10], [11, 7]]	[[5, 11], [18, 17], [6, 7], [21, 18], [16, 21], [13, 21], [12, 32], [20, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
330	[[8, 2], [12, 7], [26, 10], [30, 2], [17, 5], [24, 2], [26, 7], [35, 7], [20, 5], [20, 25], [2, 7], [21, 12], [1, 14], [1, 0], [2, 3], [38, 32], [28, 21], [32, 20], [23, 32], [15, 7], [21, 3], [16, 11], [33, 15], [5, 1], [12, 1], [32, 27], [15, 2], [34, 2], [0, 9], [11, 7]]	[[6, 11], [18, 17], [7, 7], [20, 18], [17, 21], [14, 21], [11, 32], [19, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
331	[[9, 2], [12, 8], [25, 10], [29, 2], [17, 4], [25, 2], [27, 7], [35, 7], [19, 5], [21, 25], [2, 6], [22, 12], [1, 15], [1, 1], [2, 4], [38, 33], [27, 21], [32, 19], [23, 31], [14, 7], [20, 3], [17, 11], [32, 15], [5, 2], [11, 1], [32, 28], [15, 1], [34, 3], [0, 8], [11, 7]]	[[6, 10], [18, 16], [6, 7], [20, 17], [17, 22], [13, 21], [12, 32], [19, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
332	[[9, 3], [11, 8], [25, 11], [29, 3], [16, 4], [25, 1], [26, 7], [34, 7], [19, 6], [22, 25], [1, 6], [22, 11], [0, 15], [2, 1], [2, 3], [37, 33], [27, 22], [32, 20], [24, 31], [13, 7], [21, 3], [17, 10], [33, 15], [6, 2], [11, 2], [32, 29], [15, 2], [34, 2], [0, 9], [11, 7]]	[[7, 10], [17, 16], [6, 8], [19, 17], [17, 22], [13, 22], [12, 33], [20, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
333	[[10, 3], [11, 7], [26, 11], [29, 2], [16, 3], [26, 1], [25, 7], [33, 7], [18, 6], [23, 25], [1, 5], [23, 11], [1, 15], [2, 0], [2, 4], [37, 32], [27, 21], [31, 20], [23, 31], [12, 7], [20, 3], [16, 10], [33, 14], [6, 1], [10, 2], [31, 29], [15, 1], [35, 2], [0, 8], [11, 7]]	[[6, 10], [17, 16], [6, 9], [19, 17], [17, 23], [13, 23], [11, 33], [20, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
334	[[10, 4], [10, 7], [27, 11], [30, 2], [17, 3], [26, 2], [24, 7], [33, 6], [18, 7], [23, 24], [0, 5], [22, 11], [1, 16], [3, 0], [2, 3], [37, 33], [27, 20], [31, 19], [23, 32], [13, 7], [21, 3], [16, 10], [33, 14], [6, 2], [10, 1], [30, 29], [14, 1], [35, 3], [0, 9], [11, 7]]	[[6, 10], [17, 17], [6, 9], [20, 17], [17, 23], [13, 22], [11, 32], [21, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
335	[[10, 3], [10, 6], [27, 10], [30, 1], [17, 2], [27, 2], [24, 8], [33, 5], [17, 7], [23, 23], [0, 4], [22, 12], [1, 15], [3, 1], [1, 3], [36, 33], [27, 19], [30, 19], [22, 32], [14, 7], [21, 2], [16, 11], [34, 14], [7, 2], [9, 1], [31, 29], [13, 1], [34, 3], [0, 8], [11, 7]]	[[6, 11], [18, 17], [6, 8], [19, 17], [16, 23], [13, 23], [11, 31], [20, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
336	[[11, 3], [11, 6], [27, 10], [31, 1], [17, 1], [26, 2], [24, 7], [33, 6], [18, 7], [22, 23], [0, 5], [21, 12], [1, 16], [4, 1], [1, 2], [36, 34], [27, 18], [30, 18], [22, 32], [14, 6], [21, 3], [15, 11], [35, 14], [7, 3], [10, 1], [30, 29], [12, 1], [35, 3], [1, 8], [11, 7]]	[[5, 11], [19, 17], [6, 8], [19, 17], [16, 22], [12, 23], [11, 32], [20, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
337	[[11, 4], [11, 7], [26, 10], [32, 1], [17, 2], [27, 2], [25, 7], [32, 6], [18, 6], [22, 24], [0, 4], [22, 12], [1, 15], [5, 1], [1, 3], [36, 35], [26, 18], [31, 18], [22, 33], [15, 6], [21, 2], [14, 11], [35, 13], [6, 3], [9, 1], [30, 28], [13, 1], [34, 3], [0, 8], [11, 7]]	[[5, 12], [19, 17], [7, 8], [19, 18], [16, 21], [12, 23], [11, 31], [21, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
338	[[11, 3], [11, 8], [27, 10], [33, 1], [17, 3], [26, 2], [25, 6], [32, 7], [18, 7], [23, 24], [0, 3], [22, 11], [0, 15], [4, 1], [2, 3], [36, 34], [26, 17], [32, 18], [21, 33], [14, 6], [21, 3], [13, 11], [34, 13], [7, 3], [10, 1], [31, 28], [14, 1], [34, 4], [0, 7], [11, 7]]	[[6, 12], [20, 17], [7, 9], [18, 18], [16, 21], [13, 23], [11, 30], [21, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
339	[[10, 3], [12, 8], [28, 10], [32, 1], [16, 3], [26, 3], [24, 6], [31, 7], [18, 8], [24, 24], [0, 2], [22, 12], [1, 15], [4, 2], [3, 3], [36, 35], [27, 17], [32, 17], [20, 33], [15, 6], [20, 3], [13, 12], [33, 13], [7, 4], [11, 1], [31, 29], [15, 1], [35, 4], [1, 7], [11, 7]]	[[6, 13], [20, 17], [7, 9], [18, 17], [16, 22], [12, 23], [10, 30], [21, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
