timesteps	evaders	pursuers	evader_capture_status
433	[[1, 2], [10, 11], [24, 13], [16, 27], [2, 11], [2, 18], [14, 3], [8, 0], [22, 30], [4, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[18, 32], [1, 3], [31, 10], [13, 2], [23, 30], [12, 25], [2, 33], [14, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
434	[[2, 2], [9, 11], [23, 13], [17, 27], [2, 10], [2, 19], [14, 4], [8, 1], [22, 31], [5, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[18, 31], [1, 2], [30, 10], [13, 3], [22, 30], [13, 25], [2, 34], [13, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
435	[[3, 2], [9, 12], [23, 12], [17, 26], [3, 10], [2, 18], [15, 4], [8, 2], [22, 32], [6, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[19, 31], [2, 2], [30, 10], [13, 4], [22, 31], [14, 25], [2, 33], [13, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
436	[[4, 2], [9, 13], [24, 12], [18, 26], [2, 10], [2, 17], [16, 4], [9, 2], [22, 33], [7, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[19, 30], [3, 2], [30, 10], [14, 4], [22, 32], [15, 25], [3, 33], [13, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
437	[[5, 2], [9, 14], [24, 11], [19, 26], [2, 9], [2, 16], [17, 4], [10, 2], [22, 34], [8, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[19, 31], [4, 2], [29, 10], [15, 4], [22, 33], [16, 25], [2, 33], [14, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
438	[[5, 3], [8, 14], [23, 11], [20, 26], [3, 9], [2, 15], [18, 4], [10, 3], [22, 35], [9, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[20, 31], [5, 2], [28, 10], [16, 4], [22, 34], [17, 25], [2, 34], [15, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
439	[[5, 4], [8, 13], [23, 10], [21, 26], [2, 9], [2, 14], [19, 4], [10, 4], [21, 35], [10, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[20, 32], [5, 3], [27, 10], [17, 4], [22, 35], [18, 25], [2, 33], [15, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
440	[[6, 4], [8, 12], [22, 10], [22, 26], [1, 9], [3, 14], [20, 4], [11, 4], [20, 35], [11, 0], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[20, 33], [5, 4], [26, 10], [18, 4], [21, 35], [19, 25], [3, 33], [14, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
441	[[6, 5], [8, 13], [21, 10], [22, 27], [0, 9], [2, 14], [21, 4], [12, 4], [19, 35], [11, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34]]	[[20, 34], [6, 4], [25, 10], [19, 4], [20, 35], [20, 25], [3, 34], [13, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
442	[[6, 6], [9, 13], [20, 10], [22, 28], [1, 9], [2, 15], [22, 4], [12, 5], [12, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[19, 34], [6, 5], [24, 10], [20, 4], [19, 35], [21, 25], [3, 33], [13, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
443	[[7, 6], [8, 13], [19, 10], [22, 29], [0, 9], [1, 15], [23, 4], [13, 5], [13, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[19, 33], [6, 6], [23, 10], [21, 4], [19, 36], [21, 26], [4, 33], [14, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
444	[[8, 6], [9, 13], [18, 10], [23, 29], [0, 8], [1, 14], [24, 4], [13, 6], [14, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[19, 32], [7, 6], [22, 10], [22, 4], [20, 36], [21, 27], [5, 33], [15, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
445	[[9, 6], [9, 12], [17, 10], [24, 29], [0, 7], [1, 13], [25, 4], [12, 6], [15, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[19, 31], [8, 6], [21, 10], [23, 4], [21, 36], [22, 27], [5, 32], [15, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
446	[[10, 6], [9, 11], [16, 10], [25, 29], [1, 7], [1, 12], [26, 4], [13, 6], [16, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 31], [9, 6], [20, 10], [24, 4], [21, 35], [23, 27], [6, 32], [15, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
447	[[11, 6], [9, 12], [15, 10], [25, 28], [1, 8], [1, 11], [27, 4], [14, 6], [16, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 31], [10, 6], [20, 11], [25, 4], [22, 35], [24, 27], [7, 32], [16, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
448	[[11, 5], [9, 11], [15, 9], [26, 28], [1, 7], [1, 10], [28, 4], [14, 7], [17, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 30], [11, 6], [20, 10], [26, 4], [22, 36], [25, 27], [7, 33], [16, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
449	[[10, 5], [9, 12], [14, 9], [27, 28], [1, 6], [1, 11], [29, 4], [14, 7], [17, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 30], [12, 6], [20, 9], [27, 4], [22, 35], [26, 27], [6, 33], [16, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
450	[[10, 4], [9, 13], [14, 10], [28, 28], [1, 5], [2, 11], [30, 4], [15, 7], [17, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 29], [13, 6], [20, 8], [28, 4], [21, 35], [26, 28], [6, 34], [15, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
451	[[10, 3], [9, 14], [14, 11], [29, 28], [1, 6], [2, 10], [31, 4], [15, 7], [17, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 28], [14, 6], [19, 8], [29, 4], [22, 35], [27, 28], [6, 33], [16, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
452	[[10, 2], [8, 14], [14, 12], [30, 28], [0, 6], [2, 9], [32, 4], [15, 8], [18, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 28], [14, 7], [18, 8], [30, 4], [22, 36], [28, 28], [6, 32], [16, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
453	[[9, 2], [9, 14], [13, 12], [31, 28], [0, 5], [2, 10], [33, 4], [15, 9], [17, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 29], [14, 8], [17, 8], [31, 4], [22, 35], [29, 28], [6, 31], [16, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
454	[[8, 2], [9, 13], [13, 13], [32, 28], [0, 4], [2, 11], [34, 4], [15, 10], [16, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 29], [14, 9], [16, 8], [32, 4], [21, 35], [30, 28], [5, 31], [16, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
455	[[8, 3], [9, 14], [12, 13], [33, 28], [0, 3], [1, 11], [35, 4], [15, 11], [15, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 30], [14, 10], [15, 8], [33, 4], [21, 36], [31, 28], [5, 30], [16, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
456	[[8, 2], [8, 14], [11, 13], [33, 29], [0, 4], [2, 11], [36, 4], [15, 12], [15, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 30], [14, 11], [15, 9], [34, 4], [21, 37], [32, 28], [4, 30], [16, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
457	[[8, 1], [7, 14], [10, 13], [33, 30], [1, 4], [2, 10], [37, 4], [15, 13], [15, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 30], [14, 12], [15, 10], [35, 4], [22, 37], [33, 28], [5, 30], [17, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
458	[[8, 2], [7, 15], [10, 12], [32, 30], [1, 3], [1, 10], [38, 4], [16, 13], [16, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[19, 30], [14, 13], [15, 11], [36, 4], [22, 36], [33, 29], [4, 30], [17, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
459	[[9, 2], [7, 16], [9, 12], [32, 31], [1, 2], [1, 11], [39, 4], [17, 13], [15, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 30], [15, 13], [15, 12], [37, 4], [23, 36], [32, 29], [4, 29], [17, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
460	[[9, 3], [8, 16], [10, 12], [32, 32], [1, 3], [1, 10], [39, 5], [18, 13], [15, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 31], [16, 13], [15, 11], [38, 4], [23, 35], [32, 30], [5, 29], [17, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
461	[[8, 3], [8, 17], [9, 12], [32, 33], [0, 3], [1, 11], [39, 6], [19, 13], [16, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 32], [17, 13], [15, 10], [38, 5], [24, 35], [32, 31], [5, 30], [16, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
462	[[9, 3], [8, 16], [10, 12], [31, 33], [0, 4], [2, 11], [39, 7], [20, 13], [16, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 31], [18, 13], [16, 10], [38, 6], [24, 34], [32, 32], [4, 30], [16, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
463	[[8, 3], [7, 16], [10, 11], [30, 33], [1, 4], [1, 11], [39, 8], [21, 13], [15, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[20, 30], [19, 13], [17, 10], [38, 7], [24, 35], [32, 33], [5, 30], [16, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
464	[[8, 2], [7, 15], [11, 11], [29, 33], [1, 3], [1, 10], [39, 9], [22, 13], [14, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 30], [20, 13], [16, 10], [38, 8], [24, 34], [31, 33], [4, 30], [17, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
465	[[8, 3], [7, 14], [10, 11], [29, 34], [0, 3], [2, 10], [39, 10], [23, 13], [13, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 29], [21, 13], [16, 9], [38, 9], [25, 34], [30, 33], [5, 30], [17, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
466	[[7, 3], [8, 14], [11, 11], [29, 35], [0, 2], [1, 10], [39, 11], [24, 13], [14, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 30], [22, 13], [15, 9], [38, 10], [25, 35], [30, 34], [5, 31], [17, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
467	[[6, 3], [7, 14], [11, 11], [28, 35], [0, 1], [1, 9], [39, 12], [25, 13], [14, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 29], [23, 13], [15, 10], [38, 11], [25, 34], [30, 35], [6, 31], [18, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
468	[[6, 4], [6, 14], [10, 11], [27, 35], [1, 1], [2, 9], [39, 13], [26, 13], [13, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 28], [24, 13], [14, 10], [38, 12], [26, 34], [29, 35], [6, 30], [18, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
469	[[5, 4], [6, 15], [9, 11], [26, 35], [2, 1], [3, 9], [39, 14], [27, 13], [14, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[21, 29], [25, 13], [13, 10], [38, 13], [27, 34], [28, 35], [6, 31], [17, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
470	[[6, 4], [5, 15], [9, 11], [25, 35], [2, 2], [3, 8], [39, 15], [27, 14], [13, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 29], [26, 13], [12, 10], [38, 14], [26, 34], [28, 36], [7, 31], [16, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
471	[[7, 4], [6, 15], [8, 11], [24, 35], [2, 3], [2, 8], [39, 16], [28, 14], [13, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[22, 28], [27, 13], [11, 10], [38, 15], [25, 34], [27, 36], [8, 31], [17, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
472	[[7, 5], [5, 15], [7, 11], [23, 35], [2, 2], [1, 8], [39, 17], [29, 14], [12, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[23, 28], [27, 14], [10, 10], [38, 16], [24, 34], [28, 36], [8, 32], [17, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
473	[[7, 4], [4, 15], [6, 11], [22, 35], [2, 3], [1, 9], [39, 18], [29, 15], [12, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[24, 28], [28, 14], [9, 10], [38, 17], [23, 34], [29, 36], [9, 32], [17, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
474	[[7, 3], [3, 15], [6, 12], [23, 35], [2, 2], [1, 8], [39, 19], [30, 15], [13, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7], [0, 4], [24, 13], [3, 34], [19, 34]]	[[25, 28], [29, 14], [8, 10], [38, 18], [22, 34], [30, 36], [8, 32], [17, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
